id,region,name,rating,address,phone,food_type,price,parking,hour,img_url_1,img_url_2,img_url_3
1346,서대문구,서대문족발,4.1,서울특별시 서대문구 충정로6안길 54,02-312-5580,고기 요리,만원-2만원,유료주차 가능,11:00 - 23:20,"https://mp-seoul-image-production-s3.mangoplate.com/12803/419874_1598083068680_3965?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1630391559924141.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1214190_1630391562521417.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1347,서대문구,연어초밥,4.1,서울특별시 서대문구 연세로2길 94 1F 3호,02-313-2611,회 / 스시,만원 미만,주차공간없음,11:30 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/357455/1604891_1614154451080_21329?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2148021_1641200681662411.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/357455/418981_1638330373664_47060?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1348,서대문구,월순철판동태찜,4.1,서울특별시 서대문구 연희맛로 17-14,02-325-1567,해산물 요리,만원-2만원,무료주차 가능,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/1547593_1578740994956824.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/756210_1634102099412530.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1841276_1625302318938614.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1349,서대문구,호천식당,4.1,서울특별시 서대문구 연희로14길 5,02-334-0749,국수 / 면 요리,만원 미만,무료주차 가능,11:00 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/104601_1475429684165267.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1111278_1619496092118652.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/264447/1480003_1618923087195_44350?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1350,서대문구,컬러드빈,4.1,서울특별시 서대문구 연희로11가길 8-8,010-4515-4887,카페 / 디저트,만원 미만,주차공간없음,"월-금: 09:00 - 20:00
토-일: 10:00 - 21:00","https://mp-seoul-image-production-s3.mangoplate.com/664803_1615043447239547.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/424860/1480003_1639490268607_54485?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/424860/1480003_1639490268608_54364?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1351,서대문구,대명꼬기,4.1,서울특별시 서대문구 명물길 27-15,02-362-1468,고기 요리,만원 미만,주차공간없음,16:00 - 02:00,"https://mp-seoul-image-production-s3.mangoplate.com/2085617_1637941216573555.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2085617_1637941217388910.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/2085617_1637941217761968.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1352,서대문구,란주탕슉,4,서울특별시 서대문구 이화여대2가길 18,02-362-9370,정통 중식 / 일반 중식,만원 미만,주차공간없음,12:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/480690_145518742562478.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1614837245950661.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1614837369468137.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1353,서대문구,그릭데이,4,서울특별시 서대문구 이화여대길 88-21 2F,02-363-9222,카페 / 디저트,만원 미만,유료주차 가능,"월-금: 09:00 - 20:00
토: 11:00 - 19:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/584169_1478078022397734.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/848311_1620117314948432.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/848311_1620117315347511.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1354,서대문구,부탄츄,4,서울특별시 서대문구 연세로5길 26-9,02-3144-6604,라멘 / 소바 / 우동,만원 미만,주차공간없음,11:30 - 23:00,"https://mp-seoul-image-production-s3.mangoplate.com/48002/483575_1456412084656_332206?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/584991_1479105205316336.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/48002/1884091_1639078256699_70056?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1355,서대문구,헌치브라운,4,서울특별시 서대문구 명물길 29-8,02-711-2728,카페 / 디저트,만원 미만,주차공간없음,11:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/190363/449685_1598576376577_12830?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1311238_1617506237854759.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/190363/1186779_1614853569644_23580?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1356,서대문구,초코블로썸,4,서울특별시 서대문구 명물길 50-4,02-365-1050,카페 / 디저트,만원 미만,주차공간없음,"월-금: 14:00 - 23:00
토-일: 12:00 - 23:00","https://mp-seoul-image-production-s3.mangoplate.com/1062976_1587976082595595.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1202581_1638095853981701.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/721522_1600490985930435.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1357,서대문구,가마마루이라멘,4,서울특별시 서대문구 성산로22길 4,02-3142-3929,라멘 / 소바 / 우동,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/460278_1492152075990640.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47725/1167567_1635590247779_44382?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47725/1167567_1635590247779_44375?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1358,서대문구,마더린러베이글,4,서울특별시 서대문구 이화여대5길 5 1F,070-7758-3030,카페 / 디저트,만원 미만,주차공간없음,"월-금: 08:30 - 19:00
토: 10:00 - 19:00","https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/444518_1461561638295802.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1598932173283088.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1598932177265599.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1359,서대문구,조선의육개장,4,서울특별시 서대문구 연세로5나길 20,02-336-1577,탕 / 찌개 / 전골,만원 미만,주차공간없음,"월-토: 11:30 - 21:00
일: 12:00 - 20:00","https://mp-seoul-image-production-s3.mangoplate.com/48166/840542_1593917090019_26726?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/48166/14650_1640234266046_29737?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/48166/14650_1640234266046_29739?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1360,서대문구,삭,4,서울특별시 서대문구 이화여대3길 12,02-363-0709,기타 한식,만원 미만,주차공간없음,12:00 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/460278_1499757580110838.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47502/1167567_1635601433958_41028?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/47502/1167567_1635601433958_41030?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1361,서대문구,오향만두,4,서울특별시 서대문구 연희맛로 22,02-323-3749,딤섬 / 만두,만원 미만,주차공간없음,11:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/707184_1627519544060216.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1515134_1608624302084655.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/154916/652152_1632045635364_13684?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1362,서대문구,키친31,4,서울특별시 서대문구 연세로4길 61 1F,02-312-6709,이자카야 / 오뎅 / 꼬치,만원-2만원,주차공간없음,17:00 - 23:30,"https://mp-seoul-image-production-s3.mangoplate.com/460278_1599720728342241.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/224009/1186779_1639913176768_598?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/224009/1186779_1639913176768_599?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1363,서대문구,63 프로방스,4,서울특별시 서대문구 이화여대5길 15,02-393-8463,베트남 음식,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/290065_1471499337692634.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1593796264593403.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/584169_1593796267009167.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1364,서대문구,컨시어지 커피,4,서울특별시 서대문구 증가로 1,02-332-5335,카페 / 디저트,만원 미만,주차공간없음,"월-금: 08:00-19:30
토-일: 10:00-19:30","https://mp-seoul-image-production-s3.mangoplate.com/292438_1601976043463769.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/284564/240182_1628864370149_17537?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/284564/240182_1628864370149_17538?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1365,서대문구,어라우즈,4,서울특별시 서대문구 증가로6길 34-27,010-5152-7501,칵테일 / 와인,2만원-3만원,주차공간없음,"화-금: 17:00 - 23:00
토-일: 12:00 - 23:00","https://mp-seoul-image-production-s3.mangoplate.com/1601255_1614035807499337.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1450306_1635037243931966.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1450306_1635037245541648.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1366,서대문구,편의방,4,서울특별시 서대문구 연희로 36,02-363-5887,딤섬 / 만두,만원 미만,주차공간없음,11:00 - 21:00,"https://mp-seoul-image-production-s3.mangoplate.com/722502_1591741493787303.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/194846/458314_1636441544540_8430?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/641599_1625882292812669.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1367,서대문구,통큰갈비,4,서울특별시 서대문구 연세로5다길 40,02-3141-1397,고기 요리,만원-2만원,주차공간없음,16:30 - 02:00,"https://mp-seoul-image-production-s3.mangoplate.com/187343/439642_1604388090225_9334?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/187343/1167567_1639745054488_48768?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/187343/1167567_1639745054488_48773?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1368,서대문구,리틀쿠바,4,서울특별시 서대문구 연세로 13 현대백화점 신촌점 신관 신촌푸드앨리 11F,02-3145-3086,퓨전 양식,만원-2만원,유료주차 가능,10:30 - 22:00,"https://mp-seoul-image-production-s3.mangoplate.com/413370/lexw0o_lmdtemd.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/413370/1604891_1632898197327_5127?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/413370/1604891_1632898197327_5126?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1369,서대문구,매운향솥,4,서울특별시 서대문구 연세로11길 24,02-336-7188,기타 중식,2만원-3만원,주차공간없음,12:00 - 24:00,"https://mp-seoul-image-production-s3.mangoplate.com/460278_1618704207484205.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1380675_1639634490690940.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/1380675_1639634566429833.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
1370,서대문구,닭내장집,4,서울특별시 서대문구 수색로 28-5,02-303-4578,닭 / 오리 요리,만원-2만원,유료주차 가능,10:30 - 22:30,"https://mp-seoul-image-production-s3.mangoplate.com/232894/840737_1548195589600_289719?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/232894/755140_1636952633230_60774?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80","https://mp-seoul-image-production-s3.mangoplate.com/232894/755140_1636952633230_60775?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
